id,permutation,image1_file,image2_file,model_1,model_2,model_1_count,model_2_count,tie_count,survey_pref_model1,eval_score_model1,eval_score_model2,eval_pref_model1,pickscore_score_model1,pickscore_score_model2,pickscore_pref_model1,vqa_score_model1,vqa_score_model2,vqa_pref_model1,dsg_score_model1,dsg_score_model2,dsg_pref_model1,tit_score_score_model1,tit_score_score_model2,tit_score_pref_model1,imagereward_score_model1,imagereward_score_model2,imagereward_pref_model1
0663,V1-V2-V3,0663-2.png,0663-3.png,qwen-image,sdxl,3,0,0,1.0,0.5777777777777778,0.5388888888888889,0.5174129353233832,0.23868539929389954,0.22795987129211426,0.5114921640460602,0.93119215965271,0.8545097708702087,0.5214712174164604,0.36363636363636365,0.2727272727272727,0.5714285714285715,,,,1.0543750524520874,-0.2122756540775299,0.7801688650217556
3093,V1-S2-V3,3093-4.png,3093-1.png,sdxl,qwen-image,0,6,0,0.0,0.41666666666666663,0.5833333333333334,0.41666666666666663,0.20776872336864471,0.21331444382667542,0.4934149345187927,0.8985847234725952,0.9509501457214355,0.48584362395079916,0.2,0.3,0.4,,,,0.6680794954299927,1.636916995048523,0.28983970179117274
3093,V1-V2-V3,3093-4.png,3093-1.png,sdxl,qwen-image,0,6,0,0.0,0.5000000000000001,0.8333333333333334,0.37500000000000006,0.20776872336864471,0.21331444382667542,0.4934149345187927,0.8985847234725952,0.9509501457214355,0.48584362395079916,0.2,0.3,0.4,,,,0.6680794954299927,1.636916995048523,0.28983970179117274
0214,V1-S2-V3,0214-1.png,0214-1.png,flux,sd15,6,0,0,1.0,1.0,0.5416666666666666,0.6486486486486487,0.23251596093177795,0.1923341006040573,0.5472894604068821,0.9612203240394592,0.8933342099189758,0.518302539202119,0.2857142857142857,0.2857142857142857,0.5,,,,0.2849467396736145,-1.3028576374053955,0.8303069700290121
0214,V1-V2-V3,0214-1.png,0214-1.png,flux,sd15,6,0,0,1.0,0.888888888888889,0.6944444444444444,0.5614035087719298,0.23251596093177795,0.1923341006040573,0.5472894604068821,0.9612203240394592,0.8933342099189758,0.518302539202119,0.2857142857142857,0.2857142857142857,0.5,,,,0.2849467396736145,-1.3028576374053955,0.8303069700290121
1259,V1-S2-V3,1259-4.png,1259-5.png,flux,z-image,2,2,0,0.5,1.0,1.0,0.5,0.2257314771413803,0.2304263859987259,0.4948538551708539,0.9509500861167908,0.9509501457214355,0.49999998433023884,0.3,0.3,0.5,,,,0.4541079103946686,0.15669851005077362,0.7434563475339728
1259,V1-V2-V3,1259-4.png,1259-5.png,flux,z-image,2,2,0,0.5,0.9333333333333335,1.0,0.4827586206896552,0.2257314771413803,0.2304263859987259,0.4948538551708539,0.9509500861167908,0.9509501457214355,0.49999998433023884,0.3,0.3,0.5,,,,0.4541079103946686,0.15669851005077362,0.7434563475339728
1435,V1-S2-V3,1435-5.png,1435-2.png,z-image,qwen-image,0,4,2,0.16666666666666666,1.0,1.0,0.5,0.2380528599023819,0.22740797698497772,0.5114347782603891,0.96356600522995,0.9417049884796143,0.5057369835636274,0.2727272727272727,0.2727272727272727,0.5,,,,1.6712300777435303,1.6346064805984497,0.5055392328838315
1435,V1-V2-V3,1435-5.png,1435-2.png,z-image,qwen-image,0,4,2,0.16666666666666666,1.0,0.9444444444444445,0.5142857142857142,0.2380528599023819,0.22740797698497772,0.5114347782603891,0.96356600522995,0.9417049884796143,0.5057369835636274,0.2727272727272727,0.2727272727272727,0.5,,,,1.6712300777435303,1.6346064805984497,0.5055392328838315
2219,V1-S2-V3,2219-5.png,2219-2.png,qwen-image,flux,1,1,1,0.5,0.9,1.0,0.4736842105263158,0.2244815230369568,0.229017436504364,0.49499898139568504,0.9565383791923523,0.931191623210907,0.5067135543613696,0.2727272727272727,0.2727272727272727,0.5,,,,1.1224453449249268,1.7482681274414062,0.3909987380244165
2219,V1-V2-V3,2219-5.png,2219-2.png,qwen-image,flux,1,1,1,0.5,0.5722222222222223,0.6666666666666667,0.46188340807174894,0.2244815230369568,0.229017436504364,0.49499898139568504,0.9565383791923523,0.931191623210907,0.5067135543613696,0.2727272727272727,0.2727272727272727,0.5,,,,1.1224453449249268,1.7482681274414062,0.3909987380244165
1071,V1-S2-V3,1071-2.png,1071-2.png,flux,z-image,2,0,1,0.8333333333333334,0.9,0.7333333333333334,0.5510204081632654,0.23110148310661316,0.21663808822631836,0.5161515709201634,0.9537402391433716,0.8688140511512756,0.5232986716621666,0.1,0.1,0.5,,,,0.5124313235282898,0.09499479830265045,0.8436109431443096
1071,V1-V2-V3,1071-2.png,1071-2.png,flux,z-image,2,0,1,0.8333333333333334,0.9333333333333335,0.8222222222222223,0.5316455696202532,0.23110148310661316,0.21663808822631836,0.5161515709201634,0.9537402391433716,0.8688140511512756,0.5232986716621666,0.1,0.1,0.5,,,,0.5124313235282898,0.09499479830265045,0.8436109431443096
1589,V1-S2-V3,1589-3.png,1589-1.png,sdxl,qwen-image,0,3,0,0.0,0.6333333333333333,1.0,0.3877551020408163,0.2075190544128418,0.23799411952495575,0.4657977957837349,0.4950352907180786,0.9729069471359253,0.337230769680539,0.3,0.4,0.4285714285714286,,,,0.25310131907463074,1.9009132385253906,0.11750213951972235
1589,V1-V2-V3,1589-3.png,1589-1.png,sdxl,qwen-image,0,3,0,0.0,0.4222222222222223,1.0,0.296875,0.2075190544128418,0.23799411952495575,0.4657977957837349,0.4950352907180786,0.9729069471359253,0.337230769680539,0.3,0.4,0.4285714285714286,,,,0.25310131907463074,1.9009132385253906,0.11750213951972235
0059,V1-S2-V3,0059-4.png,0059-2.png,sd15,z-image,0,1,0,0.0,0.875,1.0,0.4666666666666667,0.19856837391853333,0.20521555840969086,0.49176888434758936,0.41686153411865234,0.9694686532020569,0.30069426312089453,0.125,0.375,0.25,,,,-1.7035633325576782,1.2686783075332642,0.04869577503354976
0059,V1-V2-V3,0059-4.png,0059-2.png,sd15,z-image,0,1,0,0.0,0.5833333333333334,0.888888888888889,0.39622641509433965,0.19856837391853333,0.20521555840969086,0.49176888434758936,0.41686153411865234,0.9694686532020569,0.30069426312089453,0.125,0.375,0.25,,,,-1.7035633325576782,1.2686783075332642,0.04869577503354976
0133,V1-S2-V3,0133-3.png,0133-4.png,sdxl,z-image,0,1,3,0.375,1.0,1.0,0.5,0.23426228761672974,0.2341369390487671,0.5001338052678428,0.945162832736969,0.9588764905929565,0.4963987986781691,0.375,0.375,0.5,,,,1.7458908557891846,1.5018409490585327,0.537572361481076
0133,V1-V2-V3,0133-3.png,0133-4.png,sdxl,z-image,0,1,3,0.375,1.0,1.0,0.5,0.23426228761672974,0.2341369390487671,0.5001338052678428,0.945162832736969,0.9588764905929565,0.4963987986781691,0.375,0.375,0.5,,,,1.7458908557891846,1.5018409490585327,0.537572361481076
1568,V1-S2-V3,1568-3.png,1568-4.png,sd15,qwen-image,0,1,0,0.0,0.125,0.625,0.16666666666666666,0.19140620529651642,0.2004144936800003,0.4885045782330864,0.35378578305244446,0.9654538035392761,0.2681740198279347,0.14285714285714285,0.42857142857142855,0.25,,,,-2.019026756286621,1.112411379814148,0.04182892961789528
1568,V1-V2-V3,1568-3.png,1568-4.png,sd15,qwen-image,0,1,0,0.0,0.19444444444444448,0.6388888888888888,0.2333333333333334,0.19140620529651642,0.2004144936800003,0.4885045782330864,0.35378578305244446,0.9654538035392761,0.2681740198279347,0.14285714285714285,0.42857142857142855,0.25,,,,-2.019026756286621,1.112411379814148,0.04182892961789528
1340,V1-S2-V3,1340-3.png,1340-5.png,flux,qwen-image,0,2,1,0.16666666666666666,1.0,1.0,0.5,0.2200821191072464,0.216269388794899,0.5043688749131153,0.9038652777671814,0.9712462425231934,0.48203281137497955,0.3333333333333333,0.3333333333333333,0.5,,,,-0.8770585060119629,0.5656290650367737,0.1911295077698848
1340,V1-V2-V3,1340-3.png,1340-5.png,flux,qwen-image,0,2,1,0.16666666666666666,0.9047619047619049,0.9523809523809524,0.4871794871794872,0.2200821191072464,0.216269388794899,0.5043688749131153,0.9038652777671814,0.9712462425231934,0.48203281137497955,0.3333333333333333,0.3333333333333333,0.5,,,,-0.8770585060119629,0.5656290650367737,0.1911295077698848
2098,V1-S2-V3,2098-2.png,2098-3.png,sdxl,qwen-image,0,3,1,0.125,0.9,1.0,0.4736842105263158,0.21414920687675476,0.20611652731895447,0.5095566672514629,0.8933348655700684,0.4950352907180786,0.6434414205203232,0.38461538461538464,0.38461538461538464,0.5,,,,-0.6057850122451782,0.21071290969848633,0.30650755912317473
2098,V1-V2-V3,2098-2.png,2098-3.png,sdxl,qwen-image,0,3,1,0.125,0.8222222222222223,1.0,0.45121951219512196,0.21414920687675476,0.20611652731895447,0.5095566672514629,0.8933348655700684,0.4950352907180786,0.6434414205203232,0.38461538461538464,0.38461538461538464,0.5,,,,-0.6057850122451782,0.21071290969848633,0.30650755912317473
0310,V1-S2-V3,0310-5.png,0310-3.png,qwen-image,flux,3,0,1,0.875,0.75,1.0,0.42857142857142855,0.2177584022283554,0.21726572513580322,0.5005662641007262,0.8478599786758423,0.8153787851333618,0.5097644409958588,0.3125,0.25,0.5555555555555556,,,,-0.05804629251360893,-0.548576831817627,0.6202314058787441
0310,V1-V2-V3,0310-5.png,0310-3.png,qwen-image,flux,3,0,1,0.875,0.6269841269841272,0.8571428571428572,0.4224598930481284,0.2177584022283554,0.21726572513580322,0.5005662641007262,0.8478599786758423,0.8153787851333618,0.5097644409958588,0.3125,0.25,0.5555555555555556,,,,-0.05804629251360893,-0.548576831817627,0.6202314058787441
2185,V1-S2-V3,2185-4.png,2185-4.png,sd15,flux,1,2,1,0.375,0.3333333333333333,0.75,0.3076923076923077,0.19833184778690338,0.21865364909172058,0.47563248427470795,0.5415650010108948,0.518791913986206,0.5107384064283444,0.4444444444444444,0.4444444444444444,0.5,,,,-0.159571573138237,0.7692145109176636,0.2831710566185498
2185,V1-V2-V3,2185-4.png,2185-4.png,sd15,flux,1,2,1,0.375,0.6666666666666667,0.8333333333333334,0.4444444444444445,0.19833184778690338,0.21865364909172058,0.47563248427470795,0.5415650010108948,0.518791913986206,0.5107384064283444,0.4444444444444444,0.4444444444444444,0.5,,,,-0.159571573138237,0.7692145109176636,0.2831710566185498
1215,V1-S2-V3,1215-4.png,1215-5.png,flux,z-image,1,1,0,0.5,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.21685996651649475,0.19201000034809113,0.5303885931742129,0.48356813192367554,0.5067747831344604,0.4882835274237194,0.2857142857142857,0.2857142857142857,0.5,,,,0.03525370731949806,-0.452127069234848,0.6194892164194127
1215,V1-V2-V3,1215-4.png,1215-5.png,flux,z-image,1,1,0,0.5,0.26666666666666666,0.4666666666666667,0.3636363636363636,0.21685996651649475,0.19201000034809113,0.5303885931742129,0.48356813192367554,0.5067747831344604,0.4882835274237194,0.2857142857142857,0.2857142857142857,0.5,,,,0.03525370731949806,-0.452127069234848,0.6194892164194127
2134,V1-S2-V3,2134-2.png,2134-3.png,sdxl,flux,0,2,2,0.25,0.16666666666666666,0.7333333333333334,0.18518518518518517,0.21761107444763184,0.21087315678596497,0.5078625036471803,0.8066665530204773,0.9449324607849121,0.46053151815150634,0.2,0.3,0.4,,,,0.3062511682510376,-0.6716524362564087,0.7266920476631604
2134,V1-V2-V3,2134-2.png,2134-3.png,sdxl,flux,0,2,2,0.25,0.33333333333333337,0.7666666666666667,0.30303030303030304,0.21761107444763184,0.21087315678596497,0.5078625036471803,0.8066665530204773,0.9449324607849121,0.46053151815150634,0.2,0.3,0.4,,,,0.3062511682510376,-0.6716524362564087,0.7266920476631604
1060,V1-S2-V3,1060-2.png,1060-2.png,sdxl,flux,1,0,2,0.6666666666666666,0.9,0.7333333333333334,0.5510204081632654,0.23504133522510529,0.21027091145515442,0.5278124214577646,0.9537400007247925,0.438576340675354,0.6850023750821518,0.45454545454545453,0.36363636363636365,0.5555555555555556,,,,1.458405613899231,1.2247862815856934,0.5435338472635249
1060,V1-V2-V3,1060-2.png,1060-2.png,sdxl,flux,1,0,2,0.6666666666666666,0.9,0.7333333333333334,0.5510204081632654,0.23504133522510529,0.21027091145515442,0.5278124214577646,0.9537400007247925,0.438576340675354,0.6850023750821518,0.45454545454545453,0.36363636363636365,0.5555555555555556,,,,1.458405613899231,1.2247862815856934,0.5435338472635249
1312,V1-S2-V3,1312-5.png,1312-1.png,sdxl,qwen-image,0,1,0,0.0,0.75,0.9166666666666667,0.44999999999999996,0.2276979386806488,0.2145567685365677,0.5148570155722806,0.9744524955749512,0.9822150468826294,0.49801638471042237,0.45454545454545453,0.45454545454545453,0.5,,,,1.6584680080413818,1.0966076850891113,0.601968218940992
1312,V1-V2-V3,1312-5.png,1312-1.png,sdxl,qwen-image,0,1,0,0.0,0.75,0.9166666666666667,0.44999999999999996,0.2276979386806488,0.2145567685365677,0.5148570155722806,0.9744524955749512,0.9822150468826294,0.49801638471042237,0.45454545454545453,0.45454545454545453,0.5,,,,1.6584680080413818,1.0966076850891113,0.601968218940992
0830,V1-S2-V3,0830-4.png,0830-3.png,qwen-image,z-image,0,0,1,0.5,0.41666666666666663,0.7083333333333333,0.37037037037037035,0.23307055234909058,0.22749492526054382,0.5060530232503363,0.9654514789581299,0.8478553891181946,0.5324258656684759,0.3,0.2,0.6,,,,0.4657888412475586,0.43944352865219116,0.5145516849990047
0830,V1-V2-V3,0830-4.png,0830-3.png,qwen-image,z-image,0,0,1,0.5,0.3611111111111111,0.4722222222222222,0.43333333333333335,0.23307055234909058,0.22749492526054382,0.5060530232503363,0.9654514789581299,0.8478553891181946,0.5324258656684759,0.3,0.2,0.6,,,,0.4657888412475586,0.43944352865219116,0.5145516849990047
1583,V1-S2-V3,1583-1.png,1583-3.png,z-image,sdxl,0,0,0,0.5,0.5833333333333334,0.6666666666666666,0.4666666666666667,0.2423994094133377,0.2312905192375183,0.5117259091907013,0.6953898072242737,0.9311916828155518,0.4275161198393126,0.2222222222222222,0.2222222222222222,0.5,,,,1.3590724468231201,1.3524928092956543,0.5012132545054224
1583,V1-V2-V3,1583-1.png,1583-3.png,z-image,sdxl,0,0,0,0.5,0.5833333333333334,0.6666666666666666,0.4666666666666667,0.2423994094133377,0.2312905192375183,0.5117259091907013,0.6953898072242737,0.9311916828155518,0.4275161198393126,0.2222222222222222,0.2222222222222222,0.5,,,,1.3590724468231201,1.3524928092956543,0.5012132545054224
0220,V1-S2-V3,0220-5.png,0220-3.png,flux,sd15,2,0,0,1.0,0.9166666666666667,0.6666666666666666,0.5789473684210527,0.22955989837646484,0.2130127251148224,0.5186943027916052,0.9185470938682556,0.5653465986251831,0.6190113877529789,0.3333333333333333,0.25,0.5714285714285715,,,,0.19312533736228943,-1.5242843627929688,0.8477948884164664
0220,V1-V2-V3,0220-5.png,0220-3.png,flux,sd15,2,0,0,1.0,0.9444444444444445,0.7111111111111111,0.5704697986577182,0.22955989837646484,0.2130127251148224,0.5186943027916052,0.9185470938682556,0.5653465986251831,0.6190113877529789,0.3333333333333333,0.25,0.5714285714285715,,,,0.19312533736228943,-1.5242843627929688,0.8477948884164664
2958,V1-S2-V3,2958-2.png,2958-2.png,z-image,flux,0,2,4,0.3333333333333333,0.8333333333333333,1.0,0.45454545454545453,0.23343855142593384,0.23814809322357178,0.4950067057124379,0.9311920404434204,0.9481682181358337,0.495483522221214,0.375,0.375,0.5,,,,0.34628790616989136,1.658185601234436,0.1727575370244296
2958,V1-V2-V3,2958-2.png,2958-2.png,z-image,flux,0,2,4,0.3333333333333333,0.5555555555555556,0.6666666666666667,0.45454545454545453,0.23343855142593384,0.23814809322357178,0.4950067057124379,0.9311920404434204,0.9481682181358337,0.495483522221214,0.375,0.375,0.5,,,,0.34628790616989136,1.658185601234436,0.1727575370244296
2121,V1-S2-V3,2121-1.png,2121-2.png,z-image,sdxl,1,1,0,0.5,0.8333333333333333,0.8333333333333333,0.5,0.21915599703788757,0.2264651656150818,0.49179889871737725,0.3650158941745758,0.6953892111778259,0.3442230637443706,0.6,0.4,0.6,,,,-1.2112438678741455,-0.8488548994064331,0.4103813873037057
2121,V1-V2-V3,2121-1.png,2121-2.png,z-image,sdxl,1,1,0,0.5,0.5555555555555556,0.888888888888889,0.3846153846153846,0.21915599703788757,0.2264651656150818,0.49179889871737725,0.3650158941745758,0.6953892111778259,0.3442230637443706,0.6,0.4,0.6,,,,-1.2112438678741455,-0.8488548994064331,0.4103813873037057
0544,V1-S2-V3,0544-2.png,0544-4.png,sd15,sdxl,1,1,2,0.5,0.5833333333333333,0.41666666666666663,0.5833333333333334,0.2016245275735855,0.22218918800354004,0.47573856192696506,0.7697268128395081,0.8545099496841431,0.4739006224951763,0.15384615384615385,0.15384615384615385,0.5,,,,-0.9985865950584412,0.13583076000213623,0.2433468152500937
0544,V1-V2-V3,0544-2.png,0544-4.png,sd15,sdxl,1,1,2,0.5,0.3888888888888889,0.3611111111111111,0.5185185185185185,0.2016245275735855,0.22218918800354004,0.47573856192696506,0.7697268128395081,0.8545099496841431,0.4739006224951763,0.15384615384615385,0.15384615384615385,0.5,,,,-0.9985865950584412,0.13583076000213623,0.2433468152500937
2494,V1-S2-V3,2494-5.png,2494-2.png,qwen-image,sdxl,1,0,0,1.0,1.0,0.8333333333333333,0.5454545454545455,0.22339966893196106,0.20876143872737885,0.5169360800233337,0.9860593676567078,0.9384949803352356,0.5123572471131045,0.5,0.5,0.5,,,,1.7783182859420776,0.1957651972770691,0.9008323614775228
2494,V1-V2-V3,2494-5.png,2494-2.png,qwen-image,sdxl,1,0,0,1.0,1.0,0.888888888888889,0.5294117647058824,0.22339966893196106,0.20876143872737885,0.5169360800233337,0.9860593676567078,0.9384949803352356,0.5123572471131045,0.5,0.5,0.5,,,,1.7783182859420776,0.1957651972770691,0.9008323614775228
0787,V1-S2-V3,0787-2.png,0787-1.png,sd15,z-image,0,2,0,0.0,0.5,0.6666666666666666,0.4285714285714286,0.21050292253494263,0.22937849164009094,0.4785447071677851,0.6018099188804626,0.7795612215995789,0.4356612797566678,0.42857142857142855,0.42857142857142855,0.5,,,,-0.49291926622390747,0.27983012795448303,0.3158846574070484
0787,V1-V2-V3,0787-2.png,0787-1.png,sd15,z-image,0,2,0,0.0,0.33333333333333337,0.4444444444444445,0.42857142857142855,0.21050292253494263,0.22937849164009094,0.4785447071677851,0.6018099188804626,0.7795612215995789,0.4356612797566678,0.42857142857142855,0.42857142857142855,0.5,,,,-0.49291926622390747,0.27983012795448303,0.3158846574070484
2287,V1-S2-V3,2287-5.png,2287-5.png,sdxl,qwen-image,0,5,0,0.0,1.0,0.75,0.5714285714285714,0.23584137856960297,0.239046111702919,0.4966257974794441,0.9230433106422424,0.9758809208869934,0.4860874885455014,0.3,0.3,0.5,,,,1.4557504653930664,1.5977528095245361,0.4767476352002109
2287,V1-V2-V3,2287-5.png,2287-5.png,sdxl,qwen-image,0,5,0,0.0,0.8333333333333335,0.8333333333333335,0.5,0.23584137856960297,0.239046111702919,0.4966257974794441,0.9230433106422424,0.9758809208869934,0.4860874885455014,0.3,0.3,0.5,,,,1.4557504653930664,1.5977528095245361,0.4767476352002109
0386,V1-S2-V3,0386-1.png,0386-5.png,z-image,qwen-image,0,0,1,0.5,0.6666666666666666,0.6666666666666666,0.5,0.2279396653175354,0.23463992774486542,0.49275771939811214,0.8688145279884338,0.9449331760406494,0.47901619726847217,0.36363636363636365,0.36363636363636365,0.5,,,,-0.41922837495803833,0.5098666548728943,0.28310834939689317
0386,V1-V2-V3,0386-1.png,0386-5.png,z-image,qwen-image,0,0,1,0.5,0.7777777777777779,0.7777777777777779,0.5,0.2279396653175354,0.23463992774486542,0.49275771939811214,0.8688145279884338,0.9449331760406494,0.47901619726847217,0.36363636363636365,0.36363636363636365,0.5,,,,-0.41922837495803833,0.5098666548728943,0.28310834939689317
